199.223.22.11|73.128.209.141|443|43516|6|9|468|FA|1463434443.286|55.465|1463434498.751|S0|3292|0|0.0.0.0|FA|A||0|all|in|1463434443.286|1463434498.751|55.465||
192.168.1.101|192.168.1.108|34267|59000|17|3|1242||1463434498.878|0.100|1463434498.978|S0|0|0|0.0.0.0|||S|80|all|in|1463434498.878|1463434498.978|0.100||
192.168.1.101|239.255.255.250|1900|1900|17|6|2353||1463434500.563|0.251|1463434500.814|S0|0|0|0.0.0.0||||80|all|in|1463434500.563|1463434500.814|0.251||
192.168.1.107|192.168.1.101|58631|9000|6|11|655|SPA|1463434500.664|0.157|1463434500.821|S0|0|0|0.0.0.0|S|PA||80|all|in|1463434500.664|1463434500.821|0.157||
192.168.1.101|192.168.1.107|9000|58631|6|15|25193|SPA|1463434500.664|0.157|1463434500.821|S0|0|0|0.0.0.0|SA|PA||80|all|in|1463434500.664|1463434500.821|0.157||
192.168.1.107|192.168.1.101|58630|9000|6|16|1001|SPA|1463434500.564|0.370|1463434500.934|S0|0|0|0.0.0.0|S|PA||80|all|in|1463434500.564|1463434500.934|0.370||
192.168.1.101|192.168.1.107|9000|58630|6|26|31099|SPA|1463434500.564|0.370|1463434500.934|S0|0|0|0.0.0.0|SA|PA||80|all|in|1463434500.564|1463434500.934|0.370||
75.75.75.75|73.128.209.141|53|40800|17|1|129||1463434501.500|0.000|1463434501.500|S0|3292|0|0.0.0.0||||53|all|in|1463434501.500|1463434501.500|0.000||
192.168.1.100|75.75.75.75|43646|53|17|1|77||1463434501.473|0.027|1463434501.500|S0|0|0|0.0.0.0||||53|all|in|1463434501.473|1463434501.500|0.027||
75.75.75.75|192.168.1.100|53|43646|17|1|129||1463434501.500|0.000|1463434501.500|S0|0|0|0.0.0.0||||53|all|in|1463434501.500|1463434501.500|0.000||
75.75.75.75|73.128.209.141|53|34843|17|1|132||1463434501.527|0.000|1463434501.527|S0|3292|0|0.0.0.0||||53|all|in|1463434501.527|1463434501.527|0.000||
192.168.1.100|75.75.75.75|56095|53|17|1|57||1463434501.500|0.027|1463434501.527|S0|0|0|0.0.0.0||||53|all|in|1463434501.500|1463434501.527|0.027||
75.75.75.75|192.168.1.100|53|56095|17|1|132||1463434501.527|0.000|1463434501.527|S0|0|0|0.0.0.0||||53|all|in|1463434501.527|1463434501.527|0.000||
125.88.177.98|73.128.209.141|24151|22|6|18|2319|FSPA|1463434488.510|13.073|1463434501.583|S0|3292|0|0.0.0.0|S|FPA||22|all|in|1463434488.510|1463434501.583|13.073||
75.75.75.75|73.128.209.141|53|35101|17|1|129||1463434501.636|0.000|1463434501.636|S0|3292|0|0.0.0.0||||53|all|in|1463434501.636|1463434501.636|0.000||
192.168.1.100|75.75.75.75|38783|53|17|1|77||1463434501.606|0.030|1463434501.636|S0|0|0|0.0.0.0||||53|all|in|1463434501.606|1463434501.636|0.030||
75.75.75.75|192.168.1.100|53|38783|17|1|129||1463434501.636|0.000|1463434501.636|S0|0|0|0.0.0.0||||53|all|in|1463434501.636|1463434501.636|0.000||
75.75.75.75|73.128.209.141|53|56150|17|1|132||1463434501.661|0.000|1463434501.661|S0|3292|0|0.0.0.0||||53|all|in|1463434501.661|1463434501.661|0.000||
